;Perioden_Title;gemiddelde verkoopprijs.GemiddeldeVerkoopprijs_1;GemiddeldeBevolking_2;RegioS_Title;Bevolkingsdichtheid_57;Woningdichtheid_93;Woningen_97;Jaar;Hypotheekrente
17445;1998;132212.0;26740.5;Waddinxveen;957.0;357.0;882;1998;5.56
17446;1999;152132.0;26723.5;Waddinxveen;961.0;361.0;903;1999;5.14
17447;2000;183240.0;26743.5;Waddinxveen;955.0;365.0;917;2000;5.88
17448;2001;195436.0;26863.5;Waddinxveen;962.0;366.0;1456;2001;5.88
17449;2002;225265.0;26840.5;Waddinxveen;964.0;369.0;1473;2002;5.33
17450;2003;210969.0;26550.5;Waddinxveen;962.0;369.0;1479;2003;3.85
17451;2004;212599.0;26260.5;Waddinxveen;944.0;369.0;1486;2004;4.15
17452;2005;236735.0;26139.5;Waddinxveen;941.0;369.0;2171;2005;3.2
17453;2006;239840.0;25979.0;Waddinxveen;933.0;369.0;2176;2006;3.7
17454;2007;255971.0;25767.0;Waddinxveen;927.0;369.0;2332;2007;3.84
17455;2008;250856.0;25537.0;Waddinxveen;918.0;369.0;2448;2008;5.34
17456;2009;238317.0;25418.0;Waddinxveen;912.0;370.0;2503;2009;4.86
17457;2010;223839.0;25368.5;Waddinxveen;911.0;370.0;2497;2010;4.52
17458;2011;224887.0;25308.5;Waddinxveen;908.0;371.0;2468;2011;4.22
17459;2012;214794.0;25248.5;Waddinxveen;906.0;373.0;2455;2012;3.65
17460;2013;201452.0;25362.5;Waddinxveen;901.0;376.0;2379;2013;3.51
17461;2014;200832.0;25582.5;Waddinxveen;912.0;385.0;2232;2014;3.1
17462;2015;201490.0;25864.5;Waddinxveen;917.0;394.0;2252;2015;2.28
17463;2016;223017.0;26304.0;Waddinxveen;933.0;402.0;2279;2016;1.62
17464;2017;232089.0;27057.0;Waddinxveen;949.0;406.0;2351;2017;2.23
17465;2018;250880.0;27947.0;Waddinxveen;993.0;423.0;2541;2018;1.68
17466;2019;271966.0;28803.5;Waddinxveen;1019.0;431.0;2833;2019;1.94
17467;2020;295664.0;29885.0;Waddinxveen;1055.0;444.0;3288;2020;1.88
17468;2021;358529.0;30910.5;Waddinxveen;1097.0;461.0;;2021;1.43
17469;1995;94246.0;32725.5;Wageningen;1064.0;381.0;.;1995;7.12
17470;1996;104254.0;32903.5;Wageningen;1068.0;390.0;.;1996;6.25
17471;1997;116510.0;32939.5;Wageningen;1077.0;394.0;1017;1997;5.82
17472;1998;132375.0;33096.0;Wageningen;1071.0;397.0;1031;1998;5.56
17473;1999;158122.0;33390.0;Wageningen;1087.0;400.0;1038;1999;5.14
17474;2000;183553.0;33633.0;Wageningen;1091.0;402.0;1057;2000;5.88
17475;2001;204458.0;33906.5;Wageningen;1103.0;407.0;1928;2001;5.88
17476;2002;216331.0;34414.0;Wageningen;1109.0;407.0;1930;2002;5.33
17477;2003;204470.0;34989.0;Wageningen;1141.0;414.0;1966;2003;3.85
17478;2004;213848.0;35178.0;Wageningen;1151.0;415.0;1979;2004;4.15
17479;2005;228265.0;35267.0;Wageningen;1154.0;415.0;2785;2005;3.2
17480;2006;216449.0;35497.5;Wageningen;1159.0;418.0;2805;2006;3.7
17481;2007;249958.0;35947.5;Wageningen;1171.0;417.0;2906;2007;3.84
17482;2008;250596.0;36455.0;Wageningen;1188.0;426.0;3195;2008;5.34
17483;2009;232848.0;37027.0;Wageningen;1205.0;429.0;3356;2009;4.86
17484;2010;258326.0;37000.5;Wageningen;1227.0;436.0;3516;2010;4.52
17485;2011;249513.0;36845.5;Wageningen;1202.0;443.0;3543;2011;4.22
17486;2012;242027.0;37228.5;Wageningen;1215.0;475.0;3525;2012;3.65
17487;2013;237696.0;37418.5;Wageningen;1228.0;610.0;3530;2013;3.51
17488;2014;254285.0;37607.5;Wageningen;1228.0;631.0;3415;2014;3.1
17489;2015;257817.0;37811.5;Wageningen;1240.0;641.0;3389;2015;2.28
17490;2016;237039.0;38147.5;Wageningen;1244.0;646.0;3392;2016;1.62
17491;2017;253026.0;38435.0;Wageningen;1264.0;553.0;3422;2017;2.23
17492;2018;273497.0;38593.0;Wageningen;1263.0;565.0;3536;2018;1.68
17493;2019;312915.0;39219.0;Wageningen;1275.0;575.0;3880;2019;1.94
17494;2020;349478.0;39649.5;Wageningen;1304.0;583.0;4271;2020;1.88
17495;2021;403316.0;39787.0;Wageningen;1303.0;595.0;;2021;1.43
17496;1995;197726.0;5165.0;Warmond;;;;1995;7.12
17497;1996;157262.0;5273.5;Warmond;;;;1996;6.25
17498;1997;146224.0;5322.0;Warmond;;;;1997;5.82
17499;1998;252738.0;5314.5;Warmond;;;;1998;5.56
17500;1999;180242.0;5270.0;Warmond;;;;1999;5.14
17501;2000;334697.0;5198.5;Warmond;;;;2000;5.88
17502;2001;374443.0;5108.5;Warmond;;;;2001;5.88
17503;2002;345814.0;5021.5;Warmond;;;;2002;5.33
17504;2003;424424.0;4981.0;Warmond;;;;2003;3.85
17505;2004;479755.0;4939.0;Warmond;;;;2004;4.15
17506;2005;523423.0;4928.5;Warmond;;;;2005;3.2
17507;2006;;;Warmond;;;;2006;3.7
17508;2007;;;Warmond;;;;2007;3.84
17509;2008;;;Warmond;;;;2008;5.34
17510;2009;;;Warmond;;;;2009;4.86
17511;2010;;;Warmond;;;;2010;4.52
17512;2011;;;Warmond;;;;2011;4.22
17513;2012;;;Warmond;;;;2012;3.65
17514;2013;;;Warmond;;;;2013;3.51
17515;2014;;;Warmond;;;;2014;3.1
17516;2015;;;Warmond;;;;2015;2.28
17517;2016;;;Warmond;;;;2016;1.62
17518;2017;;;Warmond;;;;2017;2.23
17519;2018;;;Warmond;;;;2018;1.68
17520;2019;;;Warmond;;;;2019;1.94
17521;2020;;;Warmond;;;;2020;1.88
17522;2021;;;Warmond;;;;2021;1.43
17523;1995;113116.0;9151.5;Warnsveld;;;;1995;7.12
17524;1996;116399.0;9146.5;Warnsveld;;;;1996;6.25
17525;1997;145098.0;9104.0;Warnsveld;;;;1997;5.82
17526;1998;144438.0;9038.5;Warnsveld;;;;1998;5.56
17527;1999;164694.0;8977.0;Warnsveld;;;;1999;5.14
17528;2000;172970.0;9032.5;Warnsveld;;;;2000;5.88
17529;2001;216112.0;9126.5;Warnsveld;;;;2001;5.88
17530;2002;233057.0;9079.0;Warnsveld;;;;2002;5.33
17531;2003;238825.0;9130.0;Warnsveld;;;;2003;3.85
17532;2004;256392.0;9212.0;Warnsveld;;;;2004;4.15
17533;2005;;;Warnsveld;;;;2005;3.2
17534;2006;;;Warnsveld;;;;2006;3.7
17535;2007;;;Warnsveld;;;;2007;3.84
17536;2008;;;Warnsveld;;;;2008;5.34
17537;2009;;;Warnsveld;;;;2009;4.86
17538;2010;;;Warnsveld;;;;2010;4.52
17539;2011;;;Warnsveld;;;;2011;4.22
17540;2012;;;Warnsveld;;;;2012;3.65
17541;2013;;;Warnsveld;;;;2013;3.51
17542;2014;;;Warnsveld;;;;2014;3.1
17543;2015;;;Warnsveld;;;;2015;2.28
17544;2016;;;Warnsveld;;;;2016;1.62
17545;2017;;;Warnsveld;;;;2017;2.23
17546;2018;;;Warnsveld;;;;2018;1.68
17547;2019;;;Warnsveld;;;;2019;1.94
17548;2020;;;Warnsveld;;;;2020;1.88
17549;2021;;;Warnsveld;;;;2021;1.43
17550;1995;98494.0;4950.0;Waspik;;;;1995;7.12
17551;1996;131925.0;4968.0;Waspik;;;;1996;6.25
17552;1997;;;Waspik;;;;1997;5.82
17553;1998;;;Waspik;;;;1998;5.56
17554;1999;;;Waspik;;;;1999;5.14
17555;2000;;;Waspik;;;;2000;5.88
17556;2001;;;Waspik;;;;2001;5.88
17557;2002;;;Waspik;;;;2002;5.33
17558;2003;;;Waspik;;;;2003;3.85
17559;2004;;;Waspik;;;;2004;4.15
17560;2005;;;Waspik;;;;2005;3.2
17561;2006;;;Waspik;;;;2006;3.7
17562;2007;;;Waspik;;;;2007;3.84
17563;2008;;;Waspik;;;;2008;5.34
17564;2009;;;Waspik;;;;2009;4.86
17565;2010;;;Waspik;;;;2010;4.52
17566;2011;;;Waspik;;;;2011;4.22
17567;2012;;;Waspik;;;;2012;3.65
17568;2013;;;Waspik;;;;2013;3.51
17569;2014;;;Waspik;;;;2014;3.1
17570;2015;;;Waspik;;;;2015;2.28
17571;2016;;;Waspik;;;;2016;1.62
17572;2017;;;Waspik;;;;2017;2.23
17573;2018;;;Waspik;;;;2018;1.68
17574;2019;;;Waspik;;;;2019;1.94
17575;2020;;;Waspik;;;;2020;1.88
17576;2021;;;Waspik;;;;2021;1.43
17577;1995;231781.0;25835.0;Wassenaar;509.0;223.0;.;1995;7.12
17578;1996;291452.0;26017.5;Wassenaar;508.0;223.0;.;1996;6.25
17579;1997;308128.0;26169.5;Wassenaar;516.0;224.0;1965;1997;5.82
17580;1998;353716.0;26103.5;Wassenaar;515.0;224.0;1952;1998;5.56
17581;1999;469693.0;26031.0;Wassenaar;513.0;225.0;1975;1999;5.14
17582;2000;540164.0;26009.0;Wassenaar;512.0;227.0;1996;2000;5.88
17583;2001;571529.0;25910.0;Wassenaar;512.0;227.0;3586;2001;5.88
17584;2002;549849.0;25731.5;Wassenaar;508.0;228.0;3570;2002;5.33
17585;2003;488039.0;25584.0;Wassenaar;505.0;228.0;3566;2003;3.85
17586;2004;542693.0;25531.5;Wassenaar;502.0;228.0;3658;2004;4.15
17587;2005;605247.0;25589.5;Wassenaar;503.0;229.0;5785;2005;3.2
17588;2006;587141.0;25615.0;Wassenaar;501.0;230.0;5814;2006;3.7
17589;2007;647459.0;25685.5;Wassenaar;501.0;232.0;6097;2007;3.84
17590;2008;607227.0;25836.0;Wassenaar;504.0;234.0;6477;2008;5.34
17591;2009;636068.0;25862.5;Wassenaar;508.0;235.0;6753;2009;4.86
17592;2010;558162.0;25823.0;Wassenaar;507.0;237.0;6477;2010;4.52
17593;2011;592317.0;25796.0;Wassenaar;507.0;238.0;6295;2011;4.22
17594;2012;565289.0;25709.0;Wassenaar;506.0;237.0;6417;2012;3.65
17595;2013;536275.0;25665.5;Wassenaar;504.0;238.0;6163;2013;3.51
17596;2014;558336.0;25703.0;Wassenaar;504.0;239.0;5775;2014;3.1
17597;2015;531232.0;25808.0;Wassenaar;505.0;239.0;5427;2015;2.28
17598;2016;543781.0;25970.0;Wassenaar;506.0;239.0;5610;2016;1.62
17599;2017;705228.0;26069.5;Wassenaar;509.0;239.0;5824;2017;2.23
17600;2018;670091.0;26147.5;Wassenaar;510.0;238.0;6272;2018;1.68
17601;2019;711264.0;26258.0;Wassenaar;513.0;239.0;6961;2019;1.94
17602;2020;759683.0;26627.0;Wassenaar;515.0;239.0;7298;2020;1.88
17603;2021;910810.0;27032.0;Wassenaar;527.0;240.0;;2021;1.43
17604;1995;110900.0;15105.0;Wateringen;;;;1995;7.12
17605;1996;122352.0;15171.0;Wateringen;;;;1996;6.25
17606;1997;132524.0;15187.5;Wateringen;;;;1997;5.82
17607;1998;140052.0;15167.5;Wateringen;;;;1998;5.56
17608;1999;155785.0;15214.5;Wateringen;;;;1999;5.14
17609;2000;179948.0;15456.5;Wateringen;;;;2000;5.88
17610;2001;207177.0;15820.0;Wateringen;;;;2001;5.88
17611;2002;214727.0;16152.5;Wateringen;;;;2002;5.33
17612;2003;219105.0;16472.5;Wateringen;;;;2003;3.85
17613;2004;;;Wateringen;;;;2004;4.15
17614;2005;;;Wateringen;;;;2005;3.2
17615;2006;;;Wateringen;;;;2006;3.7
17616;2007;;;Wateringen;;;;2007;3.84
17617;2008;;;Wateringen;;;;2008;5.34
17618;2009;;;Wateringen;;;;2009;4.86
17619;2010;;;Wateringen;;;;2010;4.52
17620;2011;;;Wateringen;;;;2011;4.22
17621;2012;;;Wateringen;;;;2012;3.65
17622;2013;;;Wateringen;;;;2013;3.51
17623;2014;;;Wateringen;;;;2014;3.1
17624;2015;;;Wateringen;;;;2015;2.28
17625;2016;;;Wateringen;;;;2016;1.62
17626;2017;;;Wateringen;;;;2017;2.23
17627;2018;;;Wateringen;;;;2018;1.68
17628;2019;;;Wateringen;;;;2019;1.94
17629;2020;;;Wateringen;;;;2020;1.88
17630;2021;;;Wateringen;;;;2021;1.43
17631;1995;122694.0;17844.5;Waterland;343.0;130.0;.;1995;7.12
17632;1996;139403.0;17818.0;Waterland;342.0;130.0;.;1996;6.25
17633;1997;154049.0;17729.0;Waterland;342.0;130.0;627;1997;5.82
17634;1998;161721.0;17540.5;Waterland;338.0;130.0;631;1998;5.56
17635;1999;198052.0;17411.5;Waterland;334.0;130.0;636;1999;5.14
17636;2000;256473.0;17306.5;Waterland;333.0;130.0;640;2000;5.88
17637;2001;273598.0;17198.0;Waterland;330.0;130.0;1187;2001;5.88
17638;2002;266652.0;17161.0;Waterland;329.0;131.0;1201;2002;5.33
17639;2003;279893.0;17208.0;Waterland;329.0;132.0;1211;2003;3.85
17640;2004;289070.0;17304.5;Waterland;331.0;133.0;1217;2004;4.15
17641;2005;303004.0;17305.0;Waterland;333.0;135.0;1717;2005;3.2
17642;2006;343326.0;17225.0;Waterland;331.0;135.0;1795;2006;3.7
17643;2007;339367.0;17104.5;Waterland;330.0;136.0;1982;2007;3.84
17644;2008;355585.0;16990.0;Waterland;327.0;136.0;2167;2008;5.34
17645;2009;361514.0;17005.5;Waterland;325.0;135.0;2246;2009;4.86
17646;2010;335863.0;17098.5;Waterland;327.0;136.0;2252;2010;4.52
17647;2011;316180.0;17075.0;Waterland;329.0;136.0;2177;2011;4.22
17648;2012;304828.0;17050.5;Waterland;326.0;135.0;2188;2012;3.65
17649;2013;257722.0;17112.5;Waterland;328.0;135.0;2091;2013;3.51
17650;2014;287165.0;17138.5;Waterland;329.0;136.0;1984;2014;3.1
17651;2015;287873.0;17223.5;Waterland;329.0;139.0;1940;2015;2.28
17652;2016;339740.0;17297.0;Waterland;332.0;140.0;1996;2016;1.62
17653;2017;390651.0;17274.5;Waterland;332.0;139.0;2177;2017;2.23
17654;2018;438053.0;17287.0;Waterland;331.0;139.0;2329;2018;1.68
17655;2019;424174.0;17369.5;Waterland;332.0;140.0;2604;2019;1.94
17656;2020;448439.0;17368.0;Waterland;334.0;140.0;2799;2020;1.88
17657;2021;498206.0;17327.5;Waterland;332.0;142.0;;2021;1.43
17658;1995;114320.0;9133.0;Weerselo;;;;1995;7.12
17659;1996;118971.0;9230.0;Weerselo;;;;1996;6.25
17660;1997;133878.0;9288.0;Weerselo;;;;1997;5.82
17661;1998;142071.0;9309.0;Weerselo;;;;1998;5.56
17662;1999;190066.0;9291.5;Weerselo;;;;1999;5.14
17663;2000;207049.0;9282.0;Weerselo;;;;2000;5.88
17664;2001;;;Weerselo;;;;2001;5.88
17665;2002;;;Weerselo;;;;2002;5.33
17666;2003;;;Weerselo;;;;2003;3.85
17667;2004;;;Weerselo;;;;2004;4.15
17668;2005;;;Weerselo;;;;2005;3.2
17669;2006;;;Weerselo;;;;2006;3.7
17670;2007;;;Weerselo;;;;2007;3.84
17671;2008;;;Weerselo;;;;2008;5.34
17672;2009;;;Weerselo;;;;2009;4.86
17673;2010;;;Weerselo;;;;2010;4.52
17674;2011;;;Weerselo;;;;2011;4.22
17675;2012;;;Weerselo;;;;2012;3.65
17676;2013;;;Weerselo;;;;2013;3.51
17677;2014;;;Weerselo;;;;2014;3.1
17678;2015;;;Weerselo;;;;2015;2.28
17679;2016;;;Weerselo;;;;2016;1.62
17680;2017;;;Weerselo;;;;2017;2.23
17681;2018;;;Weerselo;;;;2018;1.68
17682;2019;;;Weerselo;;;;2019;1.94
17683;2020;;;Weerselo;;;;2020;1.88
17684;2021;;;Weerselo;;;;2021;1.43
17685;1995;96925.0;41853.0;Weert;449.0;177.0;.;1995;7.12
17686;1996;108957.0;42175.5;Weert;453.0;180.0;.;1996;6.25
17687;1997;129603.0;42419.0;Weert;457.0;184.0;1453;1997;5.82
17688;1998;133322.0;47650.5;Weert;454.0;183.0;1647;1998;5.56
17689;1999;157027.0;47835.0;Weert;456.0;185.0;1689;1999;5.14
17690;2000;182852.0;48055.0;Weert;458.0;187.0;1718;2000;5.88
17691;2001;189305.0;48315.0;Weert;460.0;188.0;2857;2001;5.88
17692;2002;201521.0;48632.0;Weert;463.0;190.0;2921;2002;5.33
17693;2003;207065.0;48754.5;Weert;466.0;192.0;2944;2003;3.85
17694;2004;196208.0;48715.5;Weert;466.0;191.0;2974;2004;4.15
17695;2005;221940.0;48641.0;Weert;465.0;193.0;4148;2005;3.2
17696;2006;225927.0;48529.5;Weert;465.0;194.0;4191;2006;3.7
17697;2007;232765.0;48394.5;Weert;464.0;196.0;4512;2007;3.84
17698;2008;232033.0;48318.5;Weert;462.0;198.0;4920;2008;5.34
17699;2009;210864.0;48394.0;Weert;463.0;200.0;5070;2009;4.86
17700;2010;217371.0;48509.5;Weert;464.0;202.0;5130;2010;4.52
17701;2011;220522.0;48615.5;Weert;465.0;203.0;5046;2011;4.22
17702;2012;215041.0;48627.5;Weert;466.0;204.0;4994;2012;3.65
17703;2013;206252.0;48654.0;Weert;465.0;207.0;4837;2013;3.51
17704;2014;199928.0;48817.5;Weert;466.0;214.0;4540;2014;3.1
17705;2015;217850.0;49007.0;Weert;468.0;214.0;4468;2015;2.28
17706;2016;215075.0;49337.0;Weert;470.0;216.0;4497;2016;1.62
17707;2017;232307.0;49714.5;Weert;475.0;215.0;4598;2017;2.23
17708;2018;254853.0;49848.5;Weert;478.0;217.0;4862;2018;1.68
17709;2019;275523.0;49973.5;Weert;478.0;218.0;5344;2019;1.94
17710;2020;286721.0;50058.0;Weert;480.0;220.0;5741;2020;1.88
17711;2021;330617.0;50178.5;Weert;479.0;223.0;;2021;1.43
17712;1995;79917.0;18059.0;Weesp;872.0;372.0;.;1995;7.12
17713;1996;86534.0;18036.0;Weesp;873.0;376.0;.;1996;6.25
17714;1997;100367.0;17981.5;Weesp;870.0;377.0;626;1997;5.82
17715;1998;111400.0;18080.0;Weesp;869.0;383.0;637;1998;5.56
17716;1999;128545.0;18153.5;Weesp;880.0;389.0;655;1999;5.14
17717;2000;151254.0;18101.5;Weesp;875.0;390.0;665;2000;5.88
17718;2001;170966.0;18025.0;Weesp;874.0;390.0;1061;2001;5.88
17719;2002;181587.0;17921.5;Weesp;867.0;390.0;1063;2002;5.33
17720;2003;187794.0;17864.0;Weesp;869.0;394.0;1067;2003;3.85
17721;2004;205131.0;17757.0;Weesp;867.0;394.0;1069;2004;4.15
17722;2005;204134.0;17602.0;Weesp;859.0;395.0;1680;2005;3.2
17723;2006;222905.0;17544.5;Weesp;853.0;400.0;1692;2006;3.7
17724;2007;240424.0;17565.5;Weesp;854.0;401.0;1786;2007;3.84
17725;2008;240096.0;17576.0;Weesp;855.0;398.0;1944;2008;5.34
17726;2009;227632.0;17606.5;Weesp;856.0;402.0;2064;2009;4.86
17727;2010;240753.0;17811.5;Weesp;859.0;404.0;2134;2010;4.52
17728;2011;223955.0;18004.5;Weesp;877.0;410.0;2102;2011;4.22
17729;2012;217499.0;18086.5;Weesp;879.0;409.0;2036;2012;3.65
17730;2013;230362.0;18161.5;Weesp;885.0;411.0;1990;2013;3.51
17731;2014;211173.0;18260.0;Weesp;886.0;423.0;1895;2014;3.1
17732;2015;207609.0;18460.0;Weesp;895.0;425.0;1873;2015;2.28
17733;2016;237531.0;18661.5;Weesp;815.0;379.0;1906;2016;1.62
17734;2017;278028.0;18949.0;Weesp;822.0;384.0;1992;2017;2.23
17735;2018;311205.0;19240.5;Weesp;840.0;393.0;2231;2018;1.68
17736;2019;386545.0;19536.0;Weesp;848.0;395.0;2582;2019;1.94
17737;2020;416087.0;20091.5;Weesp;866.0;404.0;3153;2020;1.88
17738;2021;434761.0;20605.5;Weesp;897.0;412.0;;2021;1.43
17739;1995;105147.0;6716.5;Wehl;;;;1995;7.12
17740;1996;103026.0;6733.5;Wehl;;;;1996;6.25
17741;1997;132632.0;6709.0;Wehl;;;;1997;5.82
17742;1998;150823.0;6697.5;Wehl;;;;1998;5.56
17743;1999;200606.0;6694.5;Wehl;;;;1999;5.14
17744;2000;258413.0;6695.0;Wehl;;;;2000;5.88
17745;2001;212112.0;6714.0;Wehl;;;;2001;5.88
17746;2002;231330.0;6746.0;Wehl;;;;2002;5.33
17747;2003;216944.0;6764.0;Wehl;;;;2003;3.85
17748;2004;220170.0;6780.0;Wehl;;;;2004;4.15
17749;2005;;;Wehl;;;;2005;3.2
17750;2006;;;Wehl;;;;2006;3.7
17751;2007;;;Wehl;;;;2007;3.84
17752;2008;;;Wehl;;;;2008;5.34
17753;2009;;;Wehl;;;;2009;4.86
17754;2010;;;Wehl;;;;2010;4.52
17755;2011;;;Wehl;;;;2011;4.22
17756;2012;;;Wehl;;;;2012;3.65
17757;2013;;;Wehl;;;;2013;3.51
17758;2014;;;Wehl;;;;2014;3.1
17759;2015;;;Wehl;;;;2015;2.28
17760;2016;;;Wehl;;;;2016;1.62
17761;2017;;;Wehl;;;;2017;2.23
17762;2018;;;Wehl;;;;2018;1.68
17763;2019;;;Wehl;;;;2019;1.94
17764;2020;;;Wehl;;;;2020;1.88
17765;2021;;;Wehl;;;;2021;1.43
17766;1995;102942.0;19171.5;Werkendam;;;;1995;7.12
17767;1996;112462.0;19323.0;Werkendam;;;;1996;6.25
17768;1997;129351.0;25624.0;Werkendam;;;;1997;5.82
17769;1998;142897.0;25778.5;Werkendam;;;;1998;5.56
17770;1999;155722.0;25921.0;Werkendam;;;;1999;5.14
17771;2000;189969.0;26039.0;Werkendam;;;;2000;5.88
17772;2001;200155.0;26179.5;Werkendam;;;;2001;5.88
17773;2002;226399.0;26311.5;Werkendam;;;;2002;5.33
17774;2003;235372.0;26378.5;Werkendam;;;;2003;3.85
17775;2004;237013.0;26445.5;Werkendam;;;;2004;4.15
17776;2005;270039.0;26519.5;Werkendam;;;;2005;3.2
17777;2006;262340.0;26520.0;Werkendam;;;;2006;3.7
17778;2007;282866.0;26467.0;Werkendam;;;;2007;3.84
17779;2008;298882.0;26412.0;Werkendam;;;;2008;5.34
17780;2009;272383.0;26390.0;Werkendam;;;;2009;4.86
17781;2010;263196.0;26362.0;Werkendam;;;;2010;4.52
17782;2011;261292.0;26388.0;Werkendam;;;;2011;4.22
17783;2012;234819.0;26414.0;Werkendam;;;;2012;3.65
17784;2013;222029.0;26396.0;Werkendam;;;;2013;3.51
17785;2014;208176.0;26419.5;Werkendam;;;;2014;3.1
17786;2015;223071.0;26489.5;Werkendam;;;;2015;2.28
17787;2016;236811.0;26685.5;Werkendam;;;;2016;1.62
17788;2017;250354.0;26911.5;Werkendam;;;;2017;2.23
17789;2018;266075.0;27137.0;Werkendam;;;;2018;1.68
17790;2019;;;Werkendam;;;;2019;1.94
17791;2020;;;Werkendam;;;;2020;1.88
17792;2021;;;Werkendam;;;;2021;1.43
17793;1995;100696.0;8004.0;Wervershoof;;;;1995;7.12
17794;1996;94814.0;8203.0;Wervershoof;;;;1996;6.25
17795;1997;103403.0;8349.5;Wervershoof;;;;1997;5.82
17796;1998;118316.0;8379.5;Wervershoof;;;;1998;5.56
17797;1999;153035.0;8408.0;Wervershoof;;;;1999;5.14
17798;2000;185497.0;8469.0;Wervershoof;;;;2000;5.88
17799;2001;198916.0;8474.5;Wervershoof;;;;2001;5.88
17800;2002;248139.0;8469.0;Wervershoof;;;;2002;5.33
17801;2003;210671.0;8477.5;Wervershoof;;;;2003;3.85
17802;2004;211242.0;8521.0;Wervershoof;;;;2004;4.15
17803;2005;237134.0;8558.0;Wervershoof;;;;2005;3.2
17804;2006;229383.0;8543.0;Wervershoof;;;;2006;3.7
17805;2007;253584.0;8563.5;Wervershoof;;;;2007;3.84
17806;2008;261575.0;8652.5;Wervershoof;;;;2008;5.34
17807;2009;256764.0;8742.5;Wervershoof;;;;2009;4.86
17808;2010;228454.0;8763.0;Wervershoof;;;;2010;4.52
17809;2011;;;Wervershoof;;;;2011;4.22
17810;2012;;;Wervershoof;;;;2012;3.65
17811;2013;;;Wervershoof;;;;2013;3.51
17812;2014;;;Wervershoof;;;;2014;3.1
17813;2015;;;Wervershoof;;;;2015;2.28
17814;2016;;;Wervershoof;;;;2016;1.62
17815;2017;;;Wervershoof;;;;2017;2.23
17816;2018;;;Wervershoof;;;;2018;1.68
17817;2019;;;Wervershoof;;;;2019;1.94
17818;2020;;;Wervershoof;;;;2020;1.88
17819;2021;;;Wervershoof;;;;2021;1.43
17820;1995;;;West Betuwe;;;;1995;7.12
17821;1996;;;West Betuwe;;;;1996;6.25
17822;1997;;;West Betuwe;;;;1997;5.82
17823;1998;;;West Betuwe;;;;1998;5.56
17824;1999;;;West Betuwe;;;;1999;5.14
17825;2000;;;West Betuwe;;;;2000;5.88
17826;2001;;;West Betuwe;;;;2001;5.88
17827;2002;;;West Betuwe;;;;2002;5.33
17828;2003;;;West Betuwe;;;;2003;3.85
17829;2004;;;West Betuwe;;;;2004;4.15
17830;2005;;;West Betuwe;;;;2005;3.2
17831;2006;;;West Betuwe;;;;2006;3.7
17832;2007;;;West Betuwe;;;;2007;3.84
17833;2008;;;West Betuwe;;;;2008;5.34
17834;2009;;;West Betuwe;;;;2009;4.86
17835;2010;;;West Betuwe;;;;2010;4.52
17836;2011;;;West Betuwe;;;;2011;4.22
17837;2012;;;West Betuwe;;;;2012;3.65
17838;2013;;;West Betuwe;;;;2013;3.51
17839;2014;;;West Betuwe;;;;2014;3.1
17840;2015;;;West Betuwe;;;;2015;2.28
17841;2016;;;West Betuwe;;;;2016;1.62
17842;2017;;;West Betuwe;;;;2017;2.23
17843;2018;;;West Betuwe;;;;2018;1.68
17844;2019;341269.0;50912.5;West Betuwe;235.0;96.0;5061;2019;1.94
17845;2020;358088.0;51312.0;West Betuwe;237.0;97.0;5736;2020;1.88
17846;2021;426523.0;51733.5;West Betuwe;238.0;97.0;;2021;1.43
17847;1995;112310.0;17680.0;West Maas en Waal;224.0;81.0;.;1995;7.12
17848;1996;122961.0;17797.5;West Maas en Waal;226.0;82.0;.;1996;6.25
17849;1997;135645.0;17892.0;West Maas en Waal;228.0;84.0;638;1997;5.82
17850;1998;158830.0;17923.0;West Maas en Waal;229.0;85.0;657;1998;5.56
17851;1999;186664.0;18010.0;West Maas en Waal;229.0;86.0;674;1999;5.14
17852;2000;215381.0;18136.5;West Maas en Waal;232.0;87.0;727;2000;5.88
17853;2001;224123.0;18211.0;West Maas en Waal;233.0;87.0;1014;2001;5.88
17854;2002;253938.0;18221.5;West Maas en Waal;233.0;88.0;1020;2002;5.33
17855;2003;264548.0;18217.0;West Maas en Waal;235.0;89.0;1028;2003;3.85
17856;2004;251380.0;18273.5;West Maas en Waal;235.0;89.0;1042;2004;4.15
17857;2005;263111.0;18345.5;West Maas en Waal;236.0;90.0;1710;2005;3.2
17858;2006;285447.0;18318.5;West Maas en Waal;237.0;91.0;1741;2006;3.7
17859;2007;300361.0;18290.5;West Maas en Waal;236.0;91.0;1842;2007;3.84
17860;2008;311274.0;18347.0;West Maas en Waal;237.0;92.0;1973;2008;5.34
17861;2009;272827.0;18393.5;West Maas en Waal;237.0;92.0;2039;2009;4.86
17862;2010;246629.0;18357.0;West Maas en Waal;238.0;93.0;2071;2010;4.52
17863;2011;254254.0;18313.0;West Maas en Waal;236.0;94.0;2004;2011;4.22
17864;2012;233667.0;18367.5;West Maas en Waal;237.0;97.0;1931;2012;3.65
17865;2013;222895.0;18414.5;West Maas en Waal;238.0;99.0;1910;2013;3.51
17866;2014;222236.0;18494.5;West Maas en Waal;238.0;100.0;1800;2014;3.1
17867;2015;236000.0;18631.5;West Maas en Waal;240.0;102.0;1756;2015;2.28
17868;2016;242248.0;18756.5;West Maas en Waal;242.0;103.0;1782;2016;1.62
17869;2017;258946.0;18855.5;West Maas en Waal;244.0;103.0;1750;2017;2.23
