Geslacht_Title;Leeftijd_Title;RegioS;RegioS_Title;Perioden;Perioden_Title;BevolkingOp1Januari_1;GemiddeldeBevolking_2;data_verhuisde_personen.Geslacht.1.Title;data_verhuisde_personen.Leeftijd31December.1.Title;data_verhuisde_personen.RegioS;data_verhuisde_personen.RegioS.1.Title;data_verhuisde_personen.Perioden;data_verhuisde_personen.Perioden.1.Title;data_verhuisde_personen.BinnenGemeentenVerhuisdePersonen_1;data_verhuisde_personen.GevestigdInDeGemeente_2;data_verhuisde_personen.VertrokkenUitDeGemeente_3;gemiddelde verkoopprijs.RegioS;gemiddelde verkoopprijs.RegioS (3).Title;gemiddelde verkoopprijs.Perioden;gemiddelde verkoopprijs.Perioden (3).Title;gemiddelde verkoopprijs.GemiddeldeVerkoopprijs_1;Voorraad woningen.Gebruiksfunctie.1.Title;Voorraad woningen.RegioS;Voorraad woningen.RegioS (4).Title;Voorraad woningen.Perioden;Voorraad woningen.Perioden (4).Title;Voorraad woningen.BeginstandVoorraad_1;Voorraad woningen.Nieuwbouw_2;Voorraad woningen.Sloop_4;Voorraad woningen.Correctie_6;Voorraad woningen.SaldoVoorraad_7;Voorraad woningen.EindstandVoorraad_8
Totaal mannen en vrouwen;Totaal;GM0964;Sevenum;2007JJ00;2007;7625;  7638.5;;;;;;;;;;GM0964;Sevenum;2007JJ00;2007;243742;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0964;Sevenum;2008JJ00;2008;7652;  7672.5;;;;;;;;;;GM0964;Sevenum;2008JJ00;2008;260210;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0964;Sevenum;2009JJ00;2009;7693;  7711.5;;;;;;;;;;GM0964;Sevenum;2009JJ00;2009;233423;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0964;Sevenum;2010JJ00;2010;;;;;;;;;;;;GM0964;Sevenum;2010JJ00;2010;;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0964;Sevenum;2011JJ00;2011;;;;;;;;;;;;GM0964;Sevenum;2011JJ00;2011;;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0964;Sevenum;2012JJ00;2012;;;;;;;;;;;;GM0964;Sevenum;2012JJ00;2012;;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0964;Sevenum;2013JJ00;2013;;;;;;;;;;;;GM0964;Sevenum;2013JJ00;2013;;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0964;Sevenum;2014JJ00;2014;;;;;;;;;;;;GM0964;Sevenum;2014JJ00;2014;;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0964;Sevenum;2015JJ00;2015;;;;;;;;;;;;GM0964;Sevenum;2015JJ00;2015;;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0964;Sevenum;2016JJ00;2016;;;;;;;;;;;;GM0964;Sevenum;2016JJ00;2016;;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0964;Sevenum;2017JJ00;2017;;;;;;;;;;;;GM0964;Sevenum;2017JJ00;2017;;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0964;Sevenum;2018JJ00;2018;;;;;;;;;;;;GM0964;Sevenum;2018JJ00;2018;;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0964;Sevenum;2019JJ00;2019;;;;;;;;;;;;GM0964;Sevenum;2019JJ00;2019;;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0964;Sevenum;2020JJ00;2020;;;;;;;;;;;;GM0964;Sevenum;2020JJ00;2020;;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0964;Sevenum;2021JJ00;2021;;;;;;;;;;;;GM0964;Sevenum;2021JJ00;2021;;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;1995JJ00;1995;11935; 11887.5;;;;;;;;;;GM0965;Simpelveld;1995JJ00;1995;101064;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;1996JJ00;1996;11840; 11823.5;;;;;;;;;;GM0965;Simpelveld;1996JJ00;1996;102122;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;1997JJ00;1997;11807; 11745.5;;;;;;;;;;GM0965;Simpelveld;1997JJ00;1997;105496;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;1998JJ00;1998;11684; 11650.5;;;;;;;;;;GM0965;Simpelveld;1998JJ00;1998;117237;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;1999JJ00;1999;11617; 11603.0;;;;;;;;;;GM0965;Simpelveld;1999JJ00;1999;146242;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2000JJ00;2000;11589; 11544.5;;;;;;;;;;GM0965;Simpelveld;2000JJ00;2000;162963;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2001JJ00;2001;11500; 11459.0;;;;;;;;;;GM0965;Simpelveld;2001JJ00;2001;176821;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2002JJ00;2002;11418; 11433.0;;;;;;;;;;GM0965;Simpelveld;2002JJ00;2002;172876;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2003JJ00;2003;11448; 11442.0;;;;;;;;;;GM0965;Simpelveld;2003JJ00;2003;165464;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2004JJ00;2004;11436; 11433.0;;;;;;;;;;GM0965;Simpelveld;2004JJ00;2004;180940;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2005JJ00;2005;11430; 11373.5;;;;;;;;;;GM0965;Simpelveld;2005JJ00;2005;190564;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2006JJ00;2006;11317; 11318.0;;;;;;;;;;GM0965;Simpelveld;2006JJ00;2006;199936;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2007JJ00;2007;11319; 11262.5;;;;;;;;;;GM0965;Simpelveld;2007JJ00;2007;184730;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2008JJ00;2008;11206; 11148.0;;;;;;;;;;GM0965;Simpelveld;2008JJ00;2008;200269;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2009JJ00;2009;11090; 11043.0;;;;;;;;;;GM0965;Simpelveld;2009JJ00;2009;183341;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2010JJ00;2010;10996; 10974.5;Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2010JJ00;2010;325;330;329;GM0965;Simpelveld;2010JJ00;2010;175806;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2011JJ00;2011;10953; 10933.5;Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2011JJ00;2011;398;360;425;GM0965;Simpelveld;2011JJ00;2011;174063;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2012JJ00;2012;10914; 10917.0;Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2012JJ00;2012;362;493;438;GM0965;Simpelveld;2012JJ00;2012;166919;Woning;GM0965;Simpelveld;2012JJ00;2012;5101;28;0;0;22;5123
Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2013JJ00;2013;10920; 10882.0;Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2013JJ00;2013;403;369;369;GM0965;Simpelveld;2013JJ00;2013;165092;Woning;GM0965;Simpelveld;2013JJ00;2013;5123;1;2;0;87;5210
Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2014JJ00;2014;10844; 10844.0;Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2014JJ00;2014;341;404;376;GM0965;Simpelveld;2014JJ00;2014;181352;Woning;GM0965;Simpelveld;2014JJ00;2014;5210;15;14;0;1;5211
Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2015JJ00;2015;10844; 10792.5;Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2015JJ00;2015;398;414;469;GM0965;Simpelveld;2015JJ00;2015;162787;Woning;GM0965;Simpelveld;2015JJ00;2015;5211;12;0;0;14;5225
Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2016JJ00;2016;10741; 10656.0;Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2016JJ00;2016;348;429;583;GM0965;Simpelveld;2016JJ00;2016;181859;Woning;GM0965;Simpelveld;2016JJ00;2016;5225;1;0;0;-24;5201
Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2017JJ00;2017;10571; 10566.0;Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2017JJ00;2017;376;506;494;GM0965;Simpelveld;2017JJ00;2017;199324;Woning;GM0965;Simpelveld;2017JJ00;2017;5201;6;1;0;6;5207
Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2018JJ00;2018;10561; 10538.5;Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2018JJ00;2018;371;491;527;GM0965;Simpelveld;2018JJ00;2018;210746;Woning;GM0965;Simpelveld;2018JJ00;2018;5207;73;0;0;113;5320
Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2019JJ00;2019;10516; 10535.5;Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2019JJ00;2019;352;516;492;GM0965;Simpelveld;2019JJ00;2019;227444;Woning;GM0965;Simpelveld;2019JJ00;2019;5320;0;0;0;-135;5185
Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2020JJ00;2020;10555; 10516.0;Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2020JJ00;2020;358;498;562;GM0965;Simpelveld;2020JJ00;2020;221359;Woning;GM0965;Simpelveld;2020JJ00;2020;5185;4;2;0;0;5185
Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2021JJ00;2021;10477; 10451.0;Totaal mannen en vrouwen;Totaal;GM0965;Simpelveld;2021JJ00;2021;394;493;521;GM0965;Simpelveld;2021JJ00;2021;288495;Woning;GM0965;Simpelveld;2021JJ00;2021;5185;33;0;-2;30;5215
Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;1995JJ00;1995;;;;;;;;;;;;GM1702;Sint Anthonis;1995JJ00;1995;122897;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;1996JJ00;1996;11224; 11298.0;;;;;;;;;;GM1702;Sint Anthonis;1996JJ00;1996;139494;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;1997JJ00;1997;11372; 11453.5;;;;;;;;;;GM1702;Sint Anthonis;1997JJ00;1997;148243;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;1998JJ00;1998;11535; 11505.0;;;;;;;;;;GM1702;Sint Anthonis;1998JJ00;1998;153101;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;1999JJ00;1999;11475; 11500.0;;;;;;;;;;GM1702;Sint Anthonis;1999JJ00;1999;182170;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2000JJ00;2000;11539; 11604.5;;;;;;;;;;GM1702;Sint Anthonis;2000JJ00;2000;213726;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2001JJ00;2001;11670; 11709.0;;;;;;;;;;GM1702;Sint Anthonis;2001JJ00;2001;234759;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2002JJ00;2002;11748; 11773.5;;;;;;;;;;GM1702;Sint Anthonis;2002JJ00;2002;264707;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2003JJ00;2003;11799; 11821.0;;;;;;;;;;GM1702;Sint Anthonis;2003JJ00;2003;275443;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2004JJ00;2004;11843; 11757.0;;;;;;;;;;GM1702;Sint Anthonis;2004JJ00;2004;280927;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2005JJ00;2005;11671; 11673.5;;;;;;;;;;GM1702;Sint Anthonis;2005JJ00;2005;283297;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2006JJ00;2006;11676; 11721.0;;;;;;;;;;GM1702;Sint Anthonis;2006JJ00;2006;298458;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2007JJ00;2007;11766; 11777.5;;;;;;;;;;GM1702;Sint Anthonis;2007JJ00;2007;290285;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2008JJ00;2008;11789; 11787.5;;;;;;;;;;GM1702;Sint Anthonis;2008JJ00;2008;306204;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2009JJ00;2009;11786; 11814.0;;;;;;;;;;GM1702;Sint Anthonis;2009JJ00;2009;292924;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2010JJ00;2010;11842; 11819.0;Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2010JJ00;2010;317;302;381;GM1702;Sint Anthonis;2010JJ00;2010;266182;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2011JJ00;2011;11796; 11799.5;Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2011JJ00;2011;273;348;336;GM1702;Sint Anthonis;2011JJ00;2011;270076;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2012JJ00;2012;11803; 11781.5;Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2012JJ00;2012;267;345;385;GM1702;Sint Anthonis;2012JJ00;2012;276651;Woning;GM1702;Sint Anthonis;2012JJ00;2012;4618;3;0;2;-17;4601
Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2013JJ00;2013;11760; 11725.5;Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2013JJ00;2013;290;345;443;GM1702;Sint Anthonis;2013JJ00;2013;221821;Woning;GM1702;Sint Anthonis;2013JJ00;2013;4601;21;8;6;125;4726
Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2014JJ00;2014;11691; 11651.5;Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2014JJ00;2014;289;372;433;GM1702;Sint Anthonis;2014JJ00;2014;231997;Woning;GM1702;Sint Anthonis;2014JJ00;2014;4726;3;5;-4;-1;4725
Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2015JJ00;2015;11612; 11603.0;Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2015JJ00;2015;338;378;416;GM1702;Sint Anthonis;2015JJ00;2015;234096;Woning;GM1702;Sint Anthonis;2015JJ00;2015;4725;19;1;-1;21;4746
Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2016JJ00;2016;11594; 11594.0;Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2016JJ00;2016;380;412;434;GM1702;Sint Anthonis;2016JJ00;2016;259098;Woning;GM1702;Sint Anthonis;2016JJ00;2016;4746;11;3;0;19;4765
Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2017JJ00;2017;11594; 11585.5;Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2017JJ00;2017;384;470;490;GM1702;Sint Anthonis;2017JJ00;2017;267471;Woning;GM1702;Sint Anthonis;2017JJ00;2017;4765;32;0;1;42;4807
Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2018JJ00;2018;11577; 11591.5;Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2018JJ00;2018;376;446;439;GM1702;Sint Anthonis;2018JJ00;2018;279779;Woning;GM1702;Sint Anthonis;2018JJ00;2018;4807;3;1;1;3;4810
Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2019JJ00;2019;11606; 11635.0;Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2019JJ00;2019;321;484;480;GM1702;Sint Anthonis;2019JJ00;2019;319856;Woning;GM1702;Sint Anthonis;2019JJ00;2019;4810;55;4;0;53;4863
Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2020JJ00;2020;11664; 11677.5;Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2020JJ00;2020;372;537;466;GM1702;Sint Anthonis;2020JJ00;2020;323200;Woning;GM1702;Sint Anthonis;2020JJ00;2020;4863;15;4;1;19;4882
Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2021JJ00;2021;11691; 11740.5;Totaal mannen en vrouwen;Totaal;GM1702;Sint Anthonis;2021JJ00;2021;347;571;471;GM1702;Sint Anthonis;2021JJ00;2021;410639;Woning;GM1702;Sint Anthonis;2021JJ00;2021;4882;59;3;1;60;4942
Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;1995JJ00;1995;12514; 12508.5;;;;;;;;;;GM0845;Sint-Michielsgestel;1995JJ00;1995;121102;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;1996JJ00;1996;27223; 27345.5;;;;;;;;;;GM0845;Sint-Michielsgestel;1996JJ00;1996;142172;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;1997JJ00;1997;27468; 27427.5;;;;;;;;;;GM0845;Sint-Michielsgestel;1997JJ00;1997;160412;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;1998JJ00;1998;27387; 27435.5;;;;;;;;;;GM0845;Sint-Michielsgestel;1998JJ00;1998;163182;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;1999JJ00;1999;27472; 27578.0;;;;;;;;;;GM0845;Sint-Michielsgestel;1999JJ00;1999;214575;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2000JJ00;2000;27684; 27757.0;;;;;;;;;;GM0845;Sint-Michielsgestel;2000JJ00;2000;239216;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2001JJ00;2001;27830; 27902.5;;;;;;;;;;GM0845;Sint-Michielsgestel;2001JJ00;2001;289691;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2002JJ00;2002;27975; 27968.0;;;;;;;;;;GM0845;Sint-Michielsgestel;2002JJ00;2002;288034;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2003JJ00;2003;27961; 27923.5;;;;;;;;;;GM0845;Sint-Michielsgestel;2003JJ00;2003;296939;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2004JJ00;2004;27886; 27894.0;;;;;;;;;;GM0845;Sint-Michielsgestel;2004JJ00;2004;316922;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2005JJ00;2005;27902; 27957.5;;;;;;;;;;GM0845;Sint-Michielsgestel;2005JJ00;2005;341259;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2006JJ00;2006;28013; 27967.0;;;;;;;;;;GM0845;Sint-Michielsgestel;2006JJ00;2006;333391;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2007JJ00;2007;27921; 28010.5;;;;;;;;;;GM0845;Sint-Michielsgestel;2007JJ00;2007;366378;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2008JJ00;2008;28100; 28183.5;;;;;;;;;;GM0845;Sint-Michielsgestel;2008JJ00;2008;387020;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2009JJ00;2009;28267; 28202.5;;;;;;;;;;GM0845;Sint-Michielsgestel;2009JJ00;2009;325462;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2010JJ00;2010;28138; 28126.0;Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2010JJ00;2010;865;822;878;GM0845;Sint-Michielsgestel;2010JJ00;2010;336238;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2011JJ00;2011;28114; 28121.0;Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2011JJ00;2011;694;860;905;GM0845;Sint-Michielsgestel;2011JJ00;2011;315771;;;;;;;;;;;
Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2012JJ00;2012;28128; 28084.0;Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2012JJ00;2012;829;895;990;GM0845;Sint-Michielsgestel;2012JJ00;2012;274209;Woning;GM0845;Sint-Michielsgestel;2012JJ00;2012;11310;97;25;-2;73;11383
Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2013JJ00;2013;28040; 28080.5;Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2013JJ00;2013;831;1048;944;GM0845;Sint-Michielsgestel;2013JJ00;2013;249984;Woning;GM0845;Sint-Michielsgestel;2013JJ00;2013;11383;85;16;-7;80;11463
Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2014JJ00;2014;28121; 28258.0;Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2014JJ00;2014;963;1276;1034;GM0845;Sint-Michielsgestel;2014JJ00;2014;275978;Woning;GM0845;Sint-Michielsgestel;2014JJ00;2014;11463;164;12;4;227;11690
Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2015JJ00;2015;28395; 28399.0;Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2015JJ00;2015;952;1231;1137;GM0845;Sint-Michielsgestel;2015JJ00;2015;294951;Woning;GM0845;Sint-Michielsgestel;2015JJ00;2015;11690;63;21;8;48;11738
Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2016JJ00;2016;28403; 28493.5;Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2016JJ00;2016;1003;1254;1103;GM0845;Sint-Michielsgestel;2016JJ00;2016;309789;Woning;GM0845;Sint-Michielsgestel;2016JJ00;2016;11738;45;3;1;38;11776
Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2017JJ00;2017;28584; 28628.5;Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2017JJ00;2017;1287;1463;1267;GM0845;Sint-Michielsgestel;2017JJ00;2017;329663;Woning;GM0845;Sint-Michielsgestel;2017JJ00;2017;11776;233;20;0;209;11985
Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2018JJ00;2018;28673; 28832.0;Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2018JJ00;2018;1147;1392;1085;GM0845;Sint-Michielsgestel;2018JJ00;2018;378665;Woning;GM0845;Sint-Michielsgestel;2018JJ00;2018;11985;140;7;1;116;12101
Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2019JJ00;2019;28991; 29099.5;Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2019JJ00;2019;1065;1256;1103;GM0845;Sint-Michielsgestel;2019JJ00;2019;391957;Woning;GM0845;Sint-Michielsgestel;2019JJ00;2019;12101;85;9;0;82;12183
Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2020JJ00;2020;29208; 29353.0;Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2020JJ00;2020;1128;1465;1199;GM0845;Sint-Michielsgestel;2020JJ00;2020;433726;Woning;GM0845;Sint-Michielsgestel;2020JJ00;2020;12183;93;8;1;91;12274
Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2021JJ00;2021;29498; 29614.5;Totaal mannen en vrouwen;Totaal;GM0845;Sint-Michielsgestel;2021JJ00;2021;963;1388;1159;GM0845;Sint-Michielsgestel;2021JJ00;2021;491511;Woning;GM0845;Sint-Michielsgestel;2021JJ00;2021;12274;189;28;-1;164;12438
